candidate_id,section,sr_no,description,self,spouse,huf,dependent1,dependent2,dependent3,total,total_inr
1460,Details of Liabilities,Grand Total of Liabilities (as per affidavit),"6,22,930 6 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 6,22,930 6 Lacs+",,
1460,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1460,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1460,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1460,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1460,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1460,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1460,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1460,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1460,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1460,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1460,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1460,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1460,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1460,Details of Liabilities,Totals (Calculated as Sum of Values),"Rs 6,22,930 6 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 6,22,930 6 Lacs+",,
1461,Details of Liabilities,i,Loans from Banks / FIs,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1461,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1461,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1461,Details of Liabilities,Grand Total of Liabilities (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1461,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1461,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1461,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1461,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1461,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1461,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1461,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1461,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1461,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1461,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1461,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1461,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1461,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1461,Details of Liabilities,Totals (Calculated as Sum of Values),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1320,Details of Liabilities,i,Loans from Banks / FIs,"HDFC Vehicle Loan 10,72,825 10 Lacs+ BMW Bike Loan 22,61,428 22 Lacs+ HDFC Vehicle Loan 2,32,200 2 Lacs+ Sundaram Finance Loan 90,18,425 90 Lacs+ HDFC Vehicle Loan 15,11,975 15 Lacs+ HDFC Vehicle Loan 8,16,739 8 Lacs+","HDFC Vehicle Loan 2,32,200 2 Lacs+ Sundaram Finanace Loan 90,18,425 90 Lacs+ HDFC Vehicle Loan 15,11,975 15 Lacs+ HDFC Vehicle Loan 8,16,739 8 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,64,92,931 2 Crore+",264929312.0
1320,Details of Liabilities,Loans due to Individual / Entity,"Duraj Raj 1,00,00,000 1 Crore+ GP Red Bric Costruction LLP 1,00,00,000 1 Crore+ Prasanth 1,00,00,000 1 Crore+ Hinduja Leyland Pvt Ltd 9,20,97,405 9 Crore+ Rathar Holding Company Pvt Ltd 59,00,000 59 Lacs+ Real Value Promotors 12,50,000 12 Lacs+ Sabari In 50,00,000 50 Lacs+ Accem Industries 37,99,800 37 Lacs+ Manapakkam Sas Developers 17,50,000 17 Lacs+ A Square Ventures 57,50,000 57 Lacs+ Mahindra Finvest Pvt Ltd 4,63,81,500 4 Crore+ Rudra Securities and Capital 4,97,90,000 4 Crore+ Sharda Kochar 2,84,62,500 2 Crore+ Swetha Kochar 2,84,62,500 2 Crore+ Aardhyaa Infra and Holding Pvt Ltd 1,73,59,625 1 Crore+ KKN Ventures 3,23,85,375 3 Crore+ Gocapital Finanace Ltd 3,05,44,000 3 Crore+ Geethapriya Vidyanandan 2,93,83,392 2 Crore+ Hinduja Leyland Pvt Ltd 7,25,13,066 7 Crore+ Mar Enterprises 22,50,000 22 Lacs+ Radhakumari 10,00,000 10 Lacs+ Rajagopal 7,50,000 7 Lacs+","AB Sel 25,00,000 25 Lacs+ Sri Om 25,00,000 25 Lacs+ Sasikala.S 15,00,000 15 Lacs+ Indira Foundation Pvt Ltd 3,00,00,000 3 Crore+ Hinduja Leyland Pvt Ltd 9,20,97,405 9 Crore+ Rathar Holding Company Pvt Ltd 59,00,000 59 Lacs+ Real Value Promotors 12,50,000 12 Lacs+ Sabari In 50,00,000 50 Lacs+ Accem Industries 37,99,800 37 Lacs+ Manapakkam Sas Developers 17,50,000 17 Lacs+ A Square Vetures 57,50,000 57 Lacs+ Mohindra Finvest Pvt Ltd 4,63,81,500 4 Crore+ Rudra Securities and Capital 4,97,90,000 4 Crore+ Sharda Industries 2,84,62,500 2 Crore+ Swetha Kochar 2,84,62,500 2 Crore+ Aardhyaa Infra and Holding Pvt Ltd 1,73,59,625 1 Crore+ KKN Ventures 3,23,85,375 3 Crore+ Gocapital Finance Ltd 3,05,44,000 3 Crore+ Hinduja Leyland Pvt Ltd 7,25,13,066 7 Crore+ Mar Enterprises 22,50,000 22 Lacs+ RadhaKumari 10,00,000 10 Lacs+ Rajagopal 7,50,000 7 Lacs+",Nil,Nil,Nil,Nil,"Rs 94,67,74,934 94 Crore+",,
1320,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1320,Details of Liabilities,Grand Total of Liabilities (as per affidavit),"49,97,42,754 49 Crore+","47,35,25,109 47 Crore+",Nil,Nil,Nil,Nil,"Rs 97,32,67,863 97 Crore+",,
1320,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1320,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1320,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1320,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1320,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1320,Details of Liabilities,Income Tax Dues,"Disputed Demand of Ay 2020-21 Appeal No 21218881011202xxxxx filed on 12/05/2024 Appeal with pending with Commissioner of income tax(appeal) Chennai 3,36,57,498 3 Crore+ Disputed demand of Ay 213536600130524 filed lon 13/05/2024 Appeal with pending with Commissioner of income tax(appeal) Chennai. 7,74,43,240 7 Crore+ Disputed demand of Ay 2022-23 Appeal No 2135348001305524 filed on 13/05/2024 Appeal with pending with commissioner of income taxtappeal) Chennai 10,04,33,484 10 Crore+ Disputed demand of Ay 2023-24 Appeal No 93133900100425 filed on 10/04/2025 Appeal with nending with commissioner of income tax(appeal) Chenn?i. 34,05,045 34 Lacs+ Disputed demand of Ay 2024-25 Appeal No 531700170100326 filed on 10/03/2026 Appeal with pending with commissioner of income tax(appeal) Chennai. 5,69,48,350 5 Crore+ SAS DEVELOPERS Disputed demand of Ay 2020-21 Appeal No 21337244013xxxxx filed on 13/05/2024 Appeal with pending with commissioner of income tax(appeal) Chennai. (1/2 Shares) 1,662 1 Thou+ SAS DEVELOPERS Disputed demand of Ay 2019-20 Appeal No 21345480013xxxxx filed on 13/05/2024 Appeal with Commisioner of Income Tax(appeal) Chennai (1/2 Shares) 86,30,171 86 Lacs+ SAS DEVELOPERS Disputed demand of Ay 2018-19 Appeal No 938022720170425 filed on 07/04/2025 Appeal with pending with commissioner of income tax(appeal) Chennai.(1/2 shares) 1,48,15,072 1 Crore+","Disputed demand of Ay 2022-23 Appeal No 212327030120524 filed on 12/05/2024 Appeal with pending with commissioner of income tax(appeal) Chennai. 11,20,35,205 11 Crore+ Disputed demand of Ay 2024-25 Appeal No 54440502012xxxxx filed on 12/03/2026 Appeal with pending with commissioner of income tax(appeal) Chennai 3,60,51,520 3 Crore+ SAS DEVELOPERS Disputed demand of Ay 2020-21 Appeal No 213372440130524 filed on 13/05/2024 Appeal with pending with commisinner of income tax(appeal) Chennai. (1/2 Shares) 1,662 1 Thou+ SAS DEVELOPERS Disputed demand of Ay 2019-20 Appeal No 213454800130524 filed on 13/05/2024 Appeal with pending with Commisioner of income tax (appeal) chennai(1/2 shares) 86,30,171 86 Lacs+ SAS DEVELOPERS Disputed demand of Ay 2018-19 Appeal No 938022720170425 filed on 07/04/2025 Appeal with pending with commissioner of income tax(appeal) Chennai.(1/2 shares) 1,48,15,072 1 Crore+",Nil,Nil,Nil,Nil,"Rs 46,68,68,152 46 Crore+",,
1320,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1320,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1320,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1320,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1320,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1320,Details of Liabilities,Any Other Dues,"AS REAL ESTATE 47A Disputed Amount Appeal Filling Date.09/01/2026. 1/2 Share Karthik Mohan pending with the Inspector General of Registration. 7,65,001 7 Lacs+ MANAPAKKAM SAS DEVELOPERS LLP 47A Disnuted Appeal Filling Date.16/03/2026. 60% Share Karthik Mohan nending with the Inspector General of Registration. 14,94,112 14 Lacs+","AS REAL ESTATE 47A Disputed Appeal Filling Date.09/01/2026. ½ Share Shruthi Karthik pending with the Inspector General of Registration. 7,65,001 7 Lacs+",Nil,Nil,Nil,Nil,"Rs 30,24,114 30 Lacs+",,
1320,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1320,Details of Liabilities,Totals (Calculated as Sum of Values),"Rs 79,73,36,390 79 Crore+","Rs 64,58,23,741 64 Crore+",Nil,Nil,Nil,Nil,"Rs 1,44,31,60,131 144 Crore+",,
1458,Details of Liabilities,i,Loans from Banks / FIs,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1458,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1458,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1458,Details of Liabilities,Grand Total of Liabilities (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1458,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1458,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1458,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1458,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1458,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1458,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1458,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1458,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1458,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1458,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1458,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1458,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1458,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1458,Details of Liabilities,Totals (Calculated as Sum of Values),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1456,Details of Liabilities,i,Loans from Banks / FIs,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1456,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1456,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1456,Details of Liabilities,Grand Total of Liabilities (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1456,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1456,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1456,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1456,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1456,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1456,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1456,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1456,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1456,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1456,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1456,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1456,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1456,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1456,Details of Liabilities,Totals (Calculated as Sum of Values),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1459,Details of Liabilities,i,Loans from Banks / FIs,"1,82,222 1 Lacs+ 2,79,165 2 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 4,61,387 4 Lacs+",4613874.0
1459,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1459,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1459,Details of Liabilities,Grand Total of Liabilities (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1459,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1459,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1459,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1459,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1459,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1459,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1459,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1459,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1459,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1459,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1459,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1459,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1459,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1459,Details of Liabilities,Totals (Calculated as Sum of Values),"Rs 4,61,387 4 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 4,61,387 4 Lacs+",,
1457,Details of Liabilities,i,Loans from Banks / FIs,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1457,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1457,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1457,Details of Liabilities,Grand Total of Liabilities (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1457,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1457,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1457,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1457,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1457,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1457,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1457,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1457,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1457,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1457,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1457,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1457,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1457,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1457,Details of Liabilities,Totals (Calculated as Sum of Values),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1441,Details of Liabilities,i,Loans from Banks / FIs,"SBI Gold Loan 95 G 10,46,541 10 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 10,46,541 10 Lacs+",104654110.0
1441,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1441,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1441,Details of Liabilities,Grand Total of Liabilities (as per affidavit),"10,46,541 10 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 10,46,541 10 Lacs+",,
1441,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1441,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1441,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1441,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1441,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1441,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1441,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1441,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1441,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1441,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1441,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1441,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1441,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1441,Details of Liabilities,Totals (Calculated as Sum of Values),"Rs 10,46,541 10 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 10,46,541 10 Lacs+",,
1450,Details of Liabilities,i,Loans from Banks / FIs,"Two Wheeler Higher Purchase Loan 1,20,800 1 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 1,20,800 1 Lacs+",1208001.0
1450,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1450,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1450,Details of Liabilities,Grand Total of Liabilities (as per affidavit),"1,20,800 1 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 1,20,800 1 Lacs+",,
1450,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1450,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1450,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1450,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1450,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1450,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1450,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1450,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1450,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1450,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1450,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1450,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1450,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1450,Details of Liabilities,Totals (Calculated as Sum of Values),"Rs 1,20,800 1 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 1,20,800 1 Lacs+",,
1443,Details of Liabilities,i,Loans from Banks / FIs,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1443,Details of Liabilities,Loans due to Individual / Entity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1443,Details of Liabilities,Any other Liability,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1443,Details of Liabilities,Grand Total of Liabilities (as per affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1443,Details of Liabilities,ii,Dues to departments dealing with government accommodation,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1443,Details of Liabilities,Dues to departments dealing with supply of water,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1443,Details of Liabilities,Dues to departments dealing with supply of electricity,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1443,Details of Liabilities,Dues to departments dealing with telephones,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1443,Details of Liabilities,Dues to departments dealing with supply of transport,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1443,Details of Liabilities,Income Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1443,Details of Liabilities,Wealth Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1443,Details of Liabilities,Service Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1443,Details of Liabilities,Property Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1443,Details of Liabilities,Sales Tax Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1443,Details of Liabilities,GST Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1443,Details of Liabilities,Any Other Dues,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1443,Details of Liabilities,iv,"Whether any other liabilities are in dispute, if so, mention the amount involved and the authority before which it is pending",Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1443,Details of Liabilities,Totals (Calculated as Sum of Values),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
