candidate_id,candidate_name,party,constituency,district,age_detail,age_int,education,education_full,self_profession,spouse_profession,s_o_d_o_w_o,voter_enrolled,candidate_url,assets_inr,liab_inr,net_worth_inr,liab_to_asset_ratio,movable_total_inr,movable_cash_inr,movable_deposits_inr,movable_shares_inr,movable_jewellery_inr,movable_vehicles_inr,movable_loans_given_inr,movable_company_holdings_count,immovable_total_inr,immovable_agri_land_inr,immovable_non_agri_land_inr,immovable_commercial_bldg_inr,immovable_residential_bldg_inr,immovable_zero_cost_non_inherited_count,immovable_outside_tn_flag,liab_bank_loans_inr,liab_income_tax_dues_inr,liab_govt_dept_dues_inr,liab_disputed_liability_inr,liquid_assets_inr,liquid_share_of_movable,movable_self_inr,movable_spouse_inr,itr_self_pan_given,itr_self_5y_total,itr_self_latest,itr_spouse_5y_total,wealth_to_income_ratio,criminal_total_cases,criminal_pending,criminal_convicted,criminal_charges_framed,criminal_serious_count,criminal_special_acts_count,criminal_women_court_count,criminal_repeat_station,appeal_filed_on_conviction,all_sections,all_special_acts,flag_assets_not_disclosed,flag_charges_framed,flag_convicted,flag_crorepati,flag_disputed_liability,flag_education_unknown,flag_govt_dues,flag_has_criminal_case,flag_high_cash,flag_liab_not_disclosed,flag_many_companies,flag_no_itr_filed,flag_pan_not_given,flag_profession_blank,flag_serious_crime,flag_special_act,flag_spouse_housewife_with_high_assets,flag_tax_dues,flag_voter_constituency_mismatch,flag_women_court,redflag_score,assets_total_inr,liabilities_total_inr,num_criminal_cases,education_summary,age_summary,criminal_cases_summary,total_assets_summary,liabilities_summary,criminal_cases_int,total_assets_inr,liabilities_inr,total_assets,liabilities,assets_total_inr_clean,liab_total_inr_clean,movable_lic_inr,movable_nss_inr,movable_other_movable_inr,immovable_other_immovable_inr,liab_other_liability_inr,liab_total_inr
1993,P. Ponraj,IND,PERAMBUR,MYLAPORE,56,56,10th Pass,,Construction,NIL,Pandiyan,"12 Perambur constituency, at Serial no 247 in Part no 26",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1993,460000.0,0.0,460000.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,10th Pass,56,0,"Rs 4,60,000 ~ 4 Lacs+",Rs 0 ~,0,4600004.0,0.0,"Rs 4,60,000 ~ 4 Lacs+",Rs 0 ~,460000.0,0.0,,,,,,
3596,Srinivasan.K,IND,KRISHNAGIRI,HOSUR,60,60,8th Pass,,Private Bus Driver,NIL,M Krishnan,"Krishnagiri constituency, at Serial no 236 in Part no 159",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3596,451000.0,0.0,451000.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,8th Pass,60,0,"Rs 4,51,000 ~ 4 Lacs+",Rs 0 ~,0,4510004.0,0.0,"Rs 4,51,000 ~ 4 Lacs+",Rs 0 ~,451000.0,0.0,,,,,,
911,Raghunath. K,IND,ODDANCHATRAM,NILAKKOTTAI (SC),29,29,Graduate Professional,,Software Engineer,Print Profile,M Kesavaraj,"Oddanchatram constituency, at Serial no 15 in Part no 78",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=911,450000.0,0.0,450000.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,Graduate Professional,29,0,"Rs 4,50,000 ~ 4 Lacs+",Rs 0 ~,0,4500004.0,0.0,"Rs 4,50,000 ~ 4 Lacs+",Rs 0 ~,450000.0,0.0,,,,,,
3551,V.Pushpanantham,Tamizhaga Murpokku Makkal Katchi,KAVUNDAMPALAYAM,COIMBATORE (SOUTH),57,57,Graduate Professional,,Lawyer,House Wife,Veeran,"117 Kavundampalayam constituency, at Serial no 60 in Part no 271",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3551,432935.0,0.0,432935.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,Graduate Professional,57,0,"Rs 4,32,935 ~ 4 Lacs+",Rs 0 ~,0,4329354.0,0.0,"Rs 4,32,935 ~ 4 Lacs+",Rs 0 ~,432935.0,0.0,,,,,,
1933,A.Duraisamy,IND,MODAKKURICHI,GOBICHETTIPALAYAM,49,49,5th Pass,,Agriculturist,Agriculturist,Arumugam,"Erode West constituency, at Serial no 555 in Part no 11",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1933,421600.0,0.0,421600.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,2487347,2487347,0,0.16949786258210053,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,,,0,5th Pass,49,0,"Rs 4,21,600 ~ 4 Lacs+",Rs 0 ~,0,4216004.0,0.0,"Rs 4,21,600 ~ 4 Lacs+",Rs 0 ~,421600.0,0.0,,,,,,
2140,Shankar.V,IND,THOUSAND LIGHTS,THIYAGARAYANAGAR,56,56,10th Pass,,Own Business,Housewife,Venkatesa Naidu,"Thousand Lights constituency, at Serial no 149 in Part no 190",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2140,420000.0,0.0,420000.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,10th Pass,56,0,"Rs 4,20,000 ~ 4 Lacs+",Rs 0 ~,0,4200004.0,0.0,"Rs 4,20,000 ~ 4 Lacs+",Rs 0 ~,420000.0,0.0,,,,,,
4112,Mathanraj. P,IND,KARUR,ARAVAKURICHI,29,29,Graduate Professional,,Advocate,NIL,K Ponnusamy,"135 Karur constituency, at Serial no 19 in Part no 10",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=4112,419900.0,0.0,419900.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,Graduate Professional,29,0,"Rs 4,19,900 ~ 4 Lacs+",Rs 0 ~,0,4199004.0,0.0,"Rs 4,19,900 ~ 4 Lacs+",Rs 0 ~,419900.0,0.0,,,,,,
3765,Annamalai. M.,IND,PENNAGARAM,PAPPIREDDIPATTI,29,29,Post Graduate,,Wages,,V.Muniraj,"Pennagaram constituency, at Serial no 232 in Part no 278",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3765,415211.0,60200.0,355011.0,0.14498652492347264,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,Post Graduate,29,0,"Rs 4,15,211 ~ 4 Lacs+","Rs 60,200 ~ 60 Thou+",0,4152114.0,6020060.0,"Rs 4,15,211 ~ 4 Lacs+","Rs 60,200 ~ 60 Thou+",415211.0,60200.0,,,,,,
2621,S. Sharan,IND,KOLATHUR,HARBOUR,27,27,Graduate,,System Engineer,House Wife,Mr. Srinivasan,"13 Kolathur constituency, at Serial no 476 in Part no 277",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2621,406000.0,0.0,406000.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,Graduate,27,0,"Rs 4,06,000 ~ 4 Lacs+",Rs 0 ~,0,4060004.0,0.0,"Rs 4,06,000 ~ 4 Lacs+",Rs 0 ~,406000.0,0.0,,,,,,
3071,Anbarasu. R,IND,PALANI,ODDANCHATRAM,46,46,10th Pass,,Sculpture Work,NIL,Ramalingam,"Palani constituency, at Serial no 627 in Part no 86",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3071,401000.0,0.0,401000.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,10th Pass,46,0,"Rs 4,01,000 ~ 4 Lacs+",Rs 0 ~,0,4010004.0,0.0,"Rs 4,01,000 ~ 4 Lacs+",Rs 0 ~,401000.0,0.0,,,,,,
1506,R.Saravanan,IND,ALANDUR,KANCHEEPURAM,42,42,10th Pass,,Small Trader,Home Maker,M.Ranganathan,"28 Alandur constituency, at Serial no 391 in Part no 184",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1506,400950.0,0.0,400950.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,10th Pass,42,0,"Rs 4,00,950 ~ 4 Lacs+",Rs 0 ~,0,4009504.0,0.0,"Rs 4,00,950 ~ 4 Lacs+",Rs 0 ~,400950.0,0.0,,,,,,
2600,V. A. Sudhakar,IND,KOLATHUR,HARBOUR,46,46,10th Pass,,Private Company,Housewife,PV Ambikapathy,"Kolathur constituency, at Serial no 695 in Part no 240",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2600,392900.0,0.0,392900.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,10th Pass,46,0,"Rs 3,92,900 ~ 3 Lacs+",Rs 0 ~,0,3929003.0,0.0,"Rs 3,92,900 ~ 3 Lacs+",Rs 0 ~,392900.0,0.0,,,,,,
2637,Anand. S,IND,SAIDAPET,ROYAPURAM,54,54,12th Pass,,Not Applicable,Not Applicable,Thiru. Samiyan,"23, Saidapet constituency, at Serial no 413 in Part no 45",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2637,386000.0,2800000.0,-2414000.0,7.253886010362694,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,12th Pass,54,0,"Rs 3,86,000 ~ 3 Lacs+","Rs 28,00,000 ~ 28 Lacs+",0,3860003.0,280000028.0,"Rs 3,86,000 ~ 3 Lacs+","Rs 28,00,000 ~ 28 Lacs+",386000.0,2800000.0,,,,,,
692,Gopi Krishnan Pillai. S,Rashtriya Samaj Dal (R),DINDIGUL,ATHOOR,58,58,5th Pass,,Tailoring,Nil,Seenivasan Pillai M,"Dindigul constituency, at Serial no 505 in Part no 141",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=692,380000.0,0.0,380000.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,5th Pass,58,0,"Rs 3,80,000 ~ 3 Lacs+",Rs 0 ~,0,3800003.0,0.0,"Rs 3,80,000 ~ 3 Lacs+",Rs 0 ~,380000.0,0.0,,,,,,
3749,Ananthraj. T,IND,ODDANCHATRAM,NILAKKOTTAI (SC),40,40,12th Pass,,Coolie,NIL,Thirumoorthy,"128 Oddanchatram constituency, at Serial no 502 in Part no 160",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3749,377653.0,40253.0,337400.0,0.10658726396983474,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,12th Pass,40,0,"Rs 3,77,653 ~ 3 Lacs+","Rs 40,253 ~ 40 Thou+",0,3776533.0,4025340.0,"Rs 3,77,653 ~ 3 Lacs+","Rs 40,253 ~ 40 Thou+",377653.0,40253.0,,,,,,
3606,V.Chinnasamy,IND,KULITHALAI,KRISHNARAYAPURAM (SC),63,63,Post Graduate,,Advocate,House Wife,C.Veeramalai,"137 Kulithalai constituency, at Serial no 704 in Part no 31",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3606,376842.0,0.0,376842.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,Post Graduate,63,0,"Rs 3,76,842 ~ 3 Lacs+",Rs 0 ~,0,3768423.0,0.0,"Rs 3,76,842 ~ 3 Lacs+",Rs 0 ~,376842.0,0.0,,,,,,
2271,Boomiraj. K,Samaniya Makkal Nala Katchi,VEDASANDUR,PALANI,30,30,Graduate,,Business,System Admin,Karuppasamy,"Vedasandur constituency, at Serial no 618 in Part no 29",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2271,376500.0,3750000.0,-3373500.0,9.9601593625498,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,Graduate,30,0,"Rs 3,76,500 ~ 3 Lacs+","Rs 37,50,000 ~ 37 Lacs+",0,3765003.0,375000037.0,"Rs 3,76,500 ~ 3 Lacs+","Rs 37,50,000 ~ 37 Lacs+",376500.0,3750000.0,,,,,,
4107,Baskar. P,IND,KARUR,ARAVAKURICHI,55,55,Post Graduate,,Lawyer (Advocate),,C.Palaniyappan,"135-Karur Assembly Constituency, Tamil Nadu constituency, at Serial no 138 in Part no 2",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=4107,361400.0,0.0,361400.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,Post Graduate,55,0,"Rs 3,61,400 ~ 3 Lacs+",Rs 0 ~,0,3614003.0,0.0,"Rs 3,61,400 ~ 3 Lacs+",Rs 0 ~,361400.0,0.0,,,,,,
568,Venkatesh P,IND,NATHAM,DINDIGUL,34,34,12th Pass,,Coolie,NIL,Palraj,"131- Natham constituency, at Serial no 95 in Part no 180",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=568,354000.0,0.0,354000.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,12th Pass,34,0,"Rs 3,54,000 ~ 3 Lacs+",Rs 0 ~,0,3540003.0,0.0,"Rs 3,54,000 ~ 3 Lacs+",Rs 0 ~,354000.0,0.0,,,,,,
114,Murugeswari. B,Naam Tamilar Katchi,PALANI,ODDANCHATRAM,27,27,Graduate,,Social Worker,NIL,Balan,"127 Palani constituency, at Serial no 11 in Part no 227",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=114,348000.0,0.0,348000.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,Graduate,27,0,"Rs 3,48,000 ~ 3 Lacs+",Rs 0 ~,0,3480003.0,0.0,"Rs 3,48,000 ~ 3 Lacs+",Rs 0 ~,348000.0,0.0,,,,,,
1925,Moorthi. P,IND,PAPPIREDDIPATTI,PALACODE,56,56,5th Pass,,Agriculture,Agriculture,Periyannan,"60 Pappireddipatti constituency, at Serial no 86 in Part no 309",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1925,341000.0,143000.0,198000.0,0.41935483870967744,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,5th Pass,56,0,"Rs 3,41,000 ~ 3 Lacs+","Rs 1,43,000 ~ 1 Lacs+",0,3410003.0,1430001.0,"Rs 3,41,000 ~ 3 Lacs+","Rs 1,43,000 ~ 1 Lacs+",341000.0,143000.0,,,,,,
2258,Manimaran. D,IND,CHIDAMBARAM,BHUVANAGIRI,38,38,12th Pass,,Social Service,House Wife,Dhanapal,"Chidambaram constituency, at Serial no 348 in Part no 281",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2258,332000.0,0.0,332000.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,12th Pass,38,0,"Rs 3,32,000 ~ 3 Lacs+",Rs 0 ~,0,3320003.0,0.0,"Rs 3,32,000 ~ 3 Lacs+",Rs 0 ~,332000.0,0.0,,,,,,
1514,M.Harish,IND,ALANDUR,KANCHEEPURAM,25,25,Graduate,,Lorry Mechanic,NIL,Manickam,"28 Alandur constituency, at Serial no 123 in Part no 394",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1514,329992.0,0.0,329992.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,Graduate,25,0,"Rs 3,29,992 ~ 3 Lacs+",Rs 0 ~,0,3299923.0,0.0,"Rs 3,29,992 ~ 3 Lacs+",Rs 0 ~,329992.0,0.0,,,,,,
3879,A.Mounakumar,IND,SINGANALLUR,POLLACHI,26,26,Graduate,,Pvt. Job,NIL,ARUCHAMY,"Singanallur constituency, at Serial no 763 in Part no 203",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3879,329500.0,0.0,329500.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,Graduate,26,0,"Rs 3,29,500 ~ 3 Lacs+",Rs 0 ~,0,3295003.0,0.0,"Rs 3,29,500 ~ 3 Lacs+",Rs 0 ~,329500.0,0.0,,,,,,
1548,M Dhinakaran,IND,ROYAPURAM,PERAMBUR,48,48,Graduate Professional,,Lawyer,Housewife,P Madhusudhan,"Royapuram constituency, at Serial no 760 in Part no 175",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1548,318823.0,0.0,318823.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,Graduate Professional,48,0,"Rs 3,18,823 ~ 3 Lacs+",Rs 0 ~,0,3188233.0,0.0,"Rs 3,18,823 ~ 3 Lacs+",Rs 0 ~,318823.0,0.0,,,,,,
3986,Gopinath.G,IND,VIRUGAMPAKKAM,VILLIVAKKAM,37,37,Graduate Professional,Graduate Professional,Advocate Madras High Court,,P Govindharaj,"Virugampakkam constituency, at Serial no 580 in Part no 288",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3986,305332.0,179815.0,125517.0,0.5889163271455334,53303.0,20000.0,33294.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,6323.0,0.0,0.0,0.0,20000.0,0.37521340262274167,43303.0,10000.0,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,305332.0,179815.0,0,Graduate Professional,37,0,"Rs 3,05,332 ~ 3 Lacs+","Rs 1,79,815 ~ 1 Lacs+",0,3053323.0,1798151.0,"Rs 3,05,332 ~ 3 Lacs+","Rs 1,79,815 ~ 1 Lacs+",305332.0,179815.0,0.0,0.0,0.0,0.0,0.0,6323.0
3881,Rajkumar.M,IND,SINGANALLUR,POLLACHI,45,45,10th Pass,,Construction Work,Housewife,Mani,"Singanallur constituency, at Serial no 120 in Part no 191",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3881,305000.0,0.0,305000.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,10th Pass,45,0,"Rs 3,05,000 ~ 3 Lacs+",Rs 0 ~,0,3050003.0,0.0,"Rs 3,05,000 ~ 3 Lacs+",Rs 0 ~,305000.0,0.0,,,,,,
2147,Valarmathi.E,IND,THOUSAND LIGHTS,THIYAGARAYANAGAR,62,62,8th Pass,,House Wife,Working,Elumalai,"Thousand Lights constituency, at Serial no 581 in Part no 133",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2147,301000.0,0.0,301000.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,8th Pass,62,0,"Rs 3,01,000 ~ 3 Lacs+",Rs 0 ~,0,3010003.0,0.0,"Rs 3,01,000 ~ 3 Lacs+",Rs 0 ~,301000.0,0.0,,,,,,
49,Stalin.R,Naam Tamilar Katchi,HOSUR,BARGUR,29,29,Graduate,,Digital Marketing,Nil,Ravichandran. S,"55 Hosur constituency, at Serial no 114 in Part no 11",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=49,291700.0,55931.0,235769.0,0.19174151525539937,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,Graduate,29,0,"Rs 2,91,700 ~ 2 Lacs+","Rs 55,931 ~ 55 Thou+",0,2917002.0,5593155.0,"Rs 2,91,700 ~ 2 Lacs+","Rs 55,931 ~ 55 Thou+",291700.0,55931.0,,,,,,
1989,H. Dhanasekar,IND,PERAMBUR,MYLAPORE,43,43,10th Pass,,Auto Driver,Housewife,Harikrishnan,"Perambur constituency, at Serial no 425 in Part no 6",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1989,265000.0,0.0,265000.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,10th Pass,43,0,"Rs 2,65,000 ~ 2 Lacs+",Rs 0 ~,0,2650002.0,0.0,"Rs 2,65,000 ~ 2 Lacs+",Rs 0 ~,265000.0,0.0,,,,,,
4014,Ahammed Nazeer Khan,IND,VELACHERY,THOUSAND LIGHTS,40,40,10th Pass,,Self Employed,Nil,Shajakhan,"26 Velachery constituency, at Serial no 310 in Part no 237",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=4014,258111.0,50000.0,208111.0,0.19371510706633968,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,10th Pass,40,0,"Rs 2,58,111 ~ 2 Lacs+","Rs 50,000 ~ 50 Thou+",0,2581112.0,5000050.0,"Rs 2,58,111 ~ 2 Lacs+","Rs 50,000 ~ 50 Thou+",258111.0,50000.0,,,,,,
3871,N.Rajasekaran,IND,SINGANALLUR,POLLACHI,50,50,Graduate,,Accountant In Private Company,House Wife,Nagappan,"Singanallur constituency, at Serial no 354 in Part no 279",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3871,257600.0,0.0,257600.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,Graduate,50,0,"Rs 2,57,600 ~ 2 Lacs+",Rs 0 ~,0,2576002.0,0.0,"Rs 2,57,600 ~ 2 Lacs+",Rs 0 ~,257600.0,0.0,,,,,,
2002,G. Ruthra Kumar,IND,PERAMBUR,MYLAPORE,33,33,Graduate Professional,,Lawyer,NIL,Gunasekar,"12 Perambur constituency, at Serial no 138 in Part no 227",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2002,257000.0,0.0,257000.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,Graduate Professional,33,0,"Rs 2,57,000 ~ 2 Lacs+",Rs 0 ~,0,2570002.0,0.0,"Rs 2,57,000 ~ 2 Lacs+",Rs 0 ~,257000.0,0.0,,,,,,
2677,A.Amrish,IND,BHAVANISAGAR (SC),BHAVANI,31,31,Graduate Professional,,Software Engineer,NIL,M Arivazhagan,"107 Bhavanisagar constituency, at Serial no 319 in Part no 121",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2677,250000.0,250000.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,6229282,1853461,0,0.04013303619903546,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,,,0,Graduate Professional,31,0,"Rs 2,50,000 ~ 2 Lacs+","Rs 2,50,000 ~ 2 Lacs+",0,2500002.0,2500002.0,"Rs 2,50,000 ~ 2 Lacs+","Rs 2,50,000 ~ 2 Lacs+",250000.0,250000.0,,,,,,
3842,Samikkannu M,IND,SANKARAPURAM,RISHIVANDIYAM,44,44,10th Pass,,Agriculture Labour,Agriculture Labour,Muniyan,"Sankarapuram constituency, at Serial no 122 in Part no 79",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3842,234000.0,0.0,234000.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,10th Pass,44,0,"Rs 2,34,000 ~ 2 Lacs+",Rs 0 ~,0,2340002.0,0.0,"Rs 2,34,000 ~ 2 Lacs+",Rs 0 ~,234000.0,0.0,,,,,,
1553,S. Raju,IND,ROYAPURAM,PERAMBUR,26,26,10th Pass,,Business,NIL,Thiru G. Sownthiraraj,"Nanguneri constituency, at Serial no 122 in Part no 173",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1553,219500.0,0.0,219500.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,996100,499080,0,0.22035940166649934,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,,,0,10th Pass,26,0,"Rs 2,19,500 ~ 2 Lacs+",Rs 0 ~,0,2195002.0,0.0,"Rs 2,19,500 ~ 2 Lacs+",Rs 0 ~,219500.0,0.0,,,,,,
3068,Muthazhagan N,IND,KURINJIPADI,KATTUMANNARKOIL (SC),55,55,12th Pass,,Agriculture,Agriculture,Nadesan,"Kurinjipadi constituency, at Serial no 481 in Part no 248",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3068,215000.0,70000.0,145000.0,0.32558139534883723,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,,,0,12th Pass,55,0,"Rs 2,15,000 ~ 2 Lacs+","Rs 70,000 ~ 70 Thou+",0,2150002.0,7000070.0,"Rs 2,15,000 ~ 2 Lacs+","Rs 70,000 ~ 70 Thou+",215000.0,70000.0,,,,,,
